,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
35836,131312,RETIREES,Mainstream
35837,131314,RETIREES,Mainstream
35838,131318,YOUNG SINGLES/COUPLES,Budget
35839,131320,RETIREES,Premium
35840,131321,RETIREES,Mainstream
35841,131323,OLDER SINGLES/COUPLES,Mainstream
35842,131325,YOUNG SINGLES/COUPLES,Mainstream
35843,131330,RETIREES,Budget
35844,131331,YOUNG FAMILIES,Mainstream
35845,131333,RETIREES,Premium
35846,131334,RETIREES,Premium
35847,131335,OLDER SINGLES/COUPLES,Mainstream
35848,131336,YOUNG SINGLES/COUPLES,Mainstream
35849,131338,YOUNG SINGLES/COUPLES,Premium
35850,131339,YOUNG SINGLES/COUPLES,Budget
35851,131340,YOUNG SINGLES/COUPLES,Premium
35852,131342,OLDER SINGLES/COUPLES,Budget
35853,131343,MIDAGE SINGLES/COUPLES,Budget
35854,131344,NEW FAMILIES,Mainstream
35855,131345,OLDER FAMILIES,Budget
35856,131351,YOUNG SINGLES/COUPLES,Budget
35857,131352,RETIREES,Budget
35858,131353,OLDER SINGLES/COUPLES,Mainstream
35859,131354,OLDER SINGLES/COUPLES,Mainstream
35860,131355,MIDAGE SINGLES/COUPLES,Premium
35861,131356,NEW FAMILIES,Mainstream
35862,131357,OLDER SINGLES/COUPLES,Budget
35863,131361,OLDER SINGLES/COUPLES,Mainstream
35864,131362,OLDER SINGLES/COUPLES,Mainstream
35865,131364,OLDER FAMILIES,Budget
35866,131370,OLDER FAMILIES,Premium
35867,131371,YOUNG SINGLES/COUPLES,Mainstream
35868,131372,NEW FAMILIES,Mainstream
35869,131374,RETIREES,Budget
35870,131375,RETIREES,Budget
35871,131376,NEW FAMILIES,Premium
35872,131377,YOUNG SINGLES/COUPLES,Mainstream
35873,131379,OLDER FAMILIES,Budget
35874,131380,YOUNG SINGLES/COUPLES,Budget
35875,131381,YOUNG SINGLES/COUPLES,Premium
35876,131382,RETIREES,Mainstream
35877,131383,OLDER FAMILIES,Mainstream
35878,131384,YOUNG SINGLES/COUPLES,Mainstream
35879,131385,OLDER FAMILIES,Budget
35880,131386,OLDER FAMILIES,Premium
35881,131387,OLDER FAMILIES,Budget
35882,131388,NEW FAMILIES,Mainstream
35883,131389,YOUNG SINGLES/COUPLES,Budget
35884,131390,MIDAGE SINGLES/COUPLES,Mainstream
35885,131391,MIDAGE SINGLES/COUPLES,Premium
35886,131392,RETIREES,Budget
35887,131393,YOUNG SINGLES/COUPLES,Mainstream
35888,131394,OLDER SINGLES/COUPLES,Mainstream
35889,131395,YOUNG FAMILIES,Premium
35890,131396,OLDER SINGLES/COUPLES,Mainstream
35891,131399,RETIREES,Premium
35892,131401,RETIREES,Mainstream
35893,131404,YOUNG SINGLES/COUPLES,Budget
35894,131406,YOUNG FAMILIES,Mainstream
35895,131408,MIDAGE SINGLES/COUPLES,Premium
35896,131409,YOUNG SINGLES/COUPLES,Budget
35897,131411,YOUNG SINGLES/COUPLES,Mainstream
35898,131412,RETIREES,Mainstream
35899,131413,OLDER FAMILIES,Budget
35900,131414,RETIREES,Mainstream
35901,131416,RETIREES,Mainstream
35902,131417,OLDER SINGLES/COUPLES,Premium
35903,131418,OLDER FAMILIES,Budget
35904,131420,YOUNG SINGLES/COUPLES,Budget
35905,131421,RETIREES,Budget
35906,131424,OLDER FAMILIES,Budget
35907,131425,OLDER FAMILIES,Mainstream
35908,131428,YOUNG FAMILIES,Premium
35909,131430,OLDER SINGLES/COUPLES,Premium
35910,131433,OLDER SINGLES/COUPLES,Budget
35911,131434,OLDER SINGLES/COUPLES,Premium
35912,131437,YOUNG FAMILIES,Mainstream
35913,131438,RETIREES,Mainstream
35914,131440,YOUNG SINGLES/COUPLES,Premium
35915,131441,YOUNG FAMILIES,Budget
35916,131442,OLDER SINGLES/COUPLES,Budget
35917,131444,YOUNG FAMILIES,Budget
35918,131445,OLDER SINGLES/COUPLES,Budget
35919,131446,RETIREES,Mainstream
35920,131449,RETIREES,Premium
35921,131450,RETIREES,Mainstream
35922,131452,MIDAGE SINGLES/COUPLES,Mainstream
35923,131454,YOUNG FAMILIES,Budget
35924,131457,RETIREES,Premium
35925,131459,YOUNG SINGLES/COUPLES,Premium
35926,131460,RETIREES,Premium
35927,131461,YOUNG FAMILIES,Budget
35928,131463,MIDAGE SINGLES/COUPLES,Premium
35929,131464,RETIREES,Budget
35930,131465,MIDAGE SINGLES/COUPLES,Premium
35931,131466,YOUNG FAMILIES,Mainstream
35932,131468,RETIREES,Mainstream
35933,131470,MIDAGE SINGLES/COUPLES,Premium
35934,131471,OLDER FAMILIES,Budget
35935,131472,OLDER SINGLES/COUPLES,Budget
35936,131473,YOUNG SINGLES/COUPLES,Mainstream
35937,131474,YOUNG SINGLES/COUPLES,Mainstream
35938,131475,NEW FAMILIES,Mainstream
35939,131477,OLDER SINGLES/COUPLES,Budget
35940,131479,YOUNG SINGLES/COUPLES,Mainstream
35941,131480,NEW FAMILIES,Premium
35942,131481,YOUNG SINGLES/COUPLES,Mainstream
35943,131482,MIDAGE SINGLES/COUPLES,Budget
35944,131483,OLDER SINGLES/COUPLES,Mainstream
35945,131484,OLDER SINGLES/COUPLES,Budget
35946,131486,MIDAGE SINGLES/COUPLES,Mainstream
35947,131488,YOUNG SINGLES/COUPLES,Mainstream
35948,131489,MIDAGE SINGLES/COUPLES,Mainstream
35949,131490,RETIREES,Budget
35950,131491,OLDER SINGLES/COUPLES,Premium
35951,131493,OLDER SINGLES/COUPLES,Mainstream
35952,131494,YOUNG FAMILIES,Premium
35953,131496,OLDER SINGLES/COUPLES,Premium
35954,131497,RETIREES,Mainstream
35955,131500,MIDAGE SINGLES/COUPLES,Mainstream
35956,131501,RETIREES,Premium
35957,131503,YOUNG SINGLES/COUPLES,Premium
35958,131504,YOUNG SINGLES/COUPLES,Premium
35959,131507,RETIREES,Budget
35960,131509,RETIREES,Mainstream
35961,131511,MIDAGE SINGLES/COUPLES,Budget
35962,131512,RETIREES,Mainstream
35963,131513,YOUNG SINGLES/COUPLES,Budget
35964,131515,YOUNG FAMILIES,Mainstream
35965,131518,YOUNG FAMILIES,Premium
35966,132007,OLDER SINGLES/COUPLES,Budget
35967,132008,RETIREES,Budget
35968,132009,NEW FAMILIES,Mainstream
35969,132010,YOUNG FAMILIES,Budget
35970,132011,MIDAGE SINGLES/COUPLES,Premium
35971,132018,OLDER SINGLES/COUPLES,Premium
35972,132020,OLDER SINGLES/COUPLES,Premium
35973,132021,YOUNG SINGLES/COUPLES,Mainstream
35974,132046,YOUNG SINGLES/COUPLES,Mainstream
35975,132051,OLDER SINGLES/COUPLES,Mainstream
35976,132067,MIDAGE SINGLES/COUPLES,Budget
35977,132071,YOUNG FAMILIES,Mainstream
35978,132074,YOUNG FAMILIES,Budget
35979,132079,RETIREES,Mainstream
35980,132081,YOUNG SINGLES/COUPLES,Mainstream
35981,132084,YOUNG SINGLES/COUPLES,Budget
35982,132096,YOUNG SINGLES/COUPLES,Premium
35983,132098,YOUNG SINGLES/COUPLES,Budget
35984,132101,OLDER FAMILIES,Mainstream
35985,132112,YOUNG SINGLES/COUPLES,Mainstream
35986,132114,YOUNG SINGLES/COUPLES,Premium
35987,132116,OLDER SINGLES/COUPLES,Budget
35988,132117,NEW FAMILIES,Budget
35989,132118,OLDER SINGLES/COUPLES,Premium
35990,132120,RETIREES,Premium
35991,132130,MIDAGE SINGLES/COUPLES,Mainstream
35992,132134,YOUNG SINGLES/COUPLES,Budget
35993,132139,YOUNG SINGLES/COUPLES,Premium
35994,132151,MIDAGE SINGLES/COUPLES,Mainstream
35995,132152,OLDER SINGLES/COUPLES,Budget
35996,132158,MIDAGE SINGLES/COUPLES,Mainstream
35997,132165,OLDER SINGLES/COUPLES,Premium
35998,132177,OLDER SINGLES/COUPLES,Budget
35999,132188,YOUNG SINGLES/COUPLES,Budget
36000,132194,RETIREES,Budget
36001,132196,YOUNG SINGLES/COUPLES,Premium
36002,132204,MIDAGE SINGLES/COUPLES,Mainstream
36003,132206,OLDER SINGLES/COUPLES,Budget
36004,132207,OLDER SINGLES/COUPLES,Mainstream
36005,132208,YOUNG FAMILIES,Budget
36006,132230,NEW FAMILIES,Mainstream
36007,132239,OLDER SINGLES/COUPLES,Mainstream
36008,132244,RETIREES,Premium
36009,132253,RETIREES,Budget
36010,132272,MIDAGE SINGLES/COUPLES,Premium
36011,132273,OLDER FAMILIES,Budget
36012,132279,YOUNG FAMILIES,Budget
36013,132298,YOUNG FAMILIES,Premium
36014,132299,OLDER SINGLES/COUPLES,Mainstream
36015,132310,OLDER SINGLES/COUPLES,Premium
36016,132313,MIDAGE SINGLES/COUPLES,Premium
36017,132322,OLDER SINGLES/COUPLES,Premium
36018,132324,OLDER SINGLES/COUPLES,Mainstream
36019,132329,YOUNG SINGLES/COUPLES,Budget
36020,132352,YOUNG SINGLES/COUPLES,Mainstream
36021,132367,YOUNG SINGLES/COUPLES,Mainstream
36022,132371,YOUNG SINGLES/COUPLES,Mainstream
36023,132372,MIDAGE SINGLES/COUPLES,Mainstream
36024,132373,RETIREES,Mainstream
36025,132375,YOUNG SINGLES/COUPLES,Mainstream
36026,132378,YOUNG SINGLES/COUPLES,Budget
36027,132384,YOUNG SINGLES/COUPLES,Budget
36028,132394,YOUNG SINGLES/COUPLES,Budget
36029,132403,YOUNG FAMILIES,Premium
36030,132443,RETIREES,Mainstream
36031,132449,OLDER SINGLES/COUPLES,Premium
36032,132452,YOUNG SINGLES/COUPLES,Mainstream
36033,132468,RETIREES,Budget
36034,132483,YOUNG SINGLES/COUPLES,Premium
36035,132491,NEW FAMILIES,Mainstream
36036,132502,MIDAGE SINGLES/COUPLES,Mainstream
36037,132506,YOUNG SINGLES/COUPLES,Mainstream
36038,132508,YOUNG SINGLES/COUPLES,Mainstream
36039,133000,OLDER FAMILIES,Mainstream
36040,133001,YOUNG FAMILIES,Budget
36041,133002,RETIREES,Premium
36042,133003,OLDER FAMILIES,Mainstream
36043,133004,YOUNG SINGLES/COUPLES,Mainstream
36044,133005,YOUNG FAMILIES,Mainstream
36045,133006,YOUNG FAMILIES,Mainstream
36046,133007,MIDAGE SINGLES/COUPLES,Premium
36047,133008,OLDER FAMILIES,Premium
36048,133009,YOUNG FAMILIES,Budget
36049,133010,OLDER FAMILIES,Mainstream
36050,133011,OLDER SINGLES/COUPLES,Budget
36051,133012,OLDER FAMILIES,Budget
36052,133013,MIDAGE SINGLES/COUPLES,Mainstream
36053,133014,MIDAGE SINGLES/COUPLES,Mainstream
36054,133015,OLDER SINGLES/COUPLES,Premium
36055,133016,RETIREES,Premium
36056,133017,MIDAGE SINGLES/COUPLES,Budget
36057,133018,YOUNG FAMILIES,Mainstream
36058,133019,OLDER SINGLES/COUPLES,Mainstream
36059,133020,NEW FAMILIES,Budget
36060,133021,MIDAGE SINGLES/COUPLES,Budget
36061,133022,OLDER SINGLES/COUPLES,Premium
36062,133023,RETIREES,Budget
36063,133024,OLDER FAMILIES,Budget
36064,133025,MIDAGE SINGLES/COUPLES,Mainstream
36065,133026,OLDER FAMILIES,Premium
36066,133027,RETIREES,Premium
36067,133028,OLDER SINGLES/COUPLES,Budget
36068,133029,YOUNG FAMILIES,Mainstream
36069,133030,OLDER FAMILIES,Mainstream
36070,133031,MIDAGE SINGLES/COUPLES,Premium
36071,133032,MIDAGE SINGLES/COUPLES,Mainstream
36072,133033,RETIREES,Budget
36073,133034,YOUNG SINGLES/COUPLES,Mainstream
36074,133035,OLDER SINGLES/COUPLES,Mainstream
36075,133036,OLDER FAMILIES,Mainstream
36076,133037,OLDER FAMILIES,Budget
36077,133038,YOUNG FAMILIES,Budget
36078,133039,OLDER SINGLES/COUPLES,Premium
36079,133040,YOUNG SINGLES/COUPLES,Budget
36080,133041,YOUNG SINGLES/COUPLES,Mainstream
36081,133042,YOUNG FAMILIES,Premium
36082,133043,RETIREES,Premium
36083,133044,OLDER FAMILIES,Mainstream
36084,133045,YOUNG FAMILIES,Budget
36085,133046,OLDER SINGLES/COUPLES,Budget
36086,133047,RETIREES,Premium
36087,133048,OLDER SINGLES/COUPLES,Mainstream
36088,133049,RETIREES,Mainstream
36089,133050,RETIREES,Budget
36090,133051,YOUNG FAMILIES,Mainstream
36091,133052,OLDER FAMILIES,Premium
36092,133053,YOUNG FAMILIES,Premium
36093,133054,RETIREES,Budget
36094,133055,YOUNG FAMILIES,Premium
36095,133056,YOUNG SINGLES/COUPLES,Mainstream
36096,133057,OLDER SINGLES/COUPLES,Budget
36097,133058,OLDER SINGLES/COUPLES,Mainstream
36098,133059,OLDER FAMILIES,Budget
36099,133060,YOUNG FAMILIES,Premium
36100,133061,OLDER FAMILIES,Budget
36101,133062,RETIREES,Premium
36102,133063,RETIREES,Mainstream
36103,133064,OLDER FAMILIES,Premium
36104,133065,OLDER FAMILIES,Budget
36105,133066,MIDAGE SINGLES/COUPLES,Premium
36106,133067,MIDAGE SINGLES/COUPLES,Premium
36107,133068,OLDER FAMILIES,Mainstream
36108,133069,OLDER SINGLES/COUPLES,Mainstream
36109,133070,NEW FAMILIES,Budget
36110,133071,RETIREES,Mainstream
36111,133072,RETIREES,Mainstream
36112,133073,YOUNG SINGLES/COUPLES,Budget
36113,133074,OLDER SINGLES/COUPLES,Mainstream
36114,133075,RETIREES,Budget
36115,133076,OLDER SINGLES/COUPLES,Mainstream
36116,133077,RETIREES,Mainstream
36117,133078,RETIREES,Premium
36118,133079,MIDAGE SINGLES/COUPLES,Premium
36119,133080,MIDAGE SINGLES/COUPLES,Premium
36120,133081,NEW FAMILIES,Budget
36121,133082,RETIREES,Mainstream
36122,133083,YOUNG SINGLES/COUPLES,Budget
36123,133084,OLDER SINGLES/COUPLES,Budget
36124,133085,YOUNG FAMILIES,Premium
36125,133086,YOUNG SINGLES/COUPLES,Mainstream
36126,133087,RETIREES,Premium
36127,133088,OLDER SINGLES/COUPLES,Premium
36128,133089,YOUNG FAMILIES,Premium
36129,133090,OLDER FAMILIES,Mainstream
36130,133091,OLDER FAMILIES,Premium
36131,133092,YOUNG SINGLES/COUPLES,Budget
36132,133093,OLDER FAMILIES,Budget
36133,133094,YOUNG SINGLES/COUPLES,Mainstream
36134,133095,OLDER FAMILIES,Budget
36135,133096,OLDER SINGLES/COUPLES,Premium
36136,133097,YOUNG SINGLES/COUPLES,Mainstream
36137,133098,YOUNG SINGLES/COUPLES,Mainstream
36138,133099,MIDAGE SINGLES/COUPLES,Premium
36139,133100,OLDER SINGLES/COUPLES,Mainstream
36140,133101,RETIREES,Premium
36141,133102,YOUNG FAMILIES,Premium
36142,133103,YOUNG FAMILIES,Mainstream
36143,133104,OLDER FAMILIES,Budget
36144,133105,OLDER SINGLES/COUPLES,Mainstream
36145,133106,OLDER FAMILIES,Mainstream
36146,133107,YOUNG SINGLES/COUPLES,Mainstream
36147,133108,OLDER SINGLES/COUPLES,Budget
36148,133109,RETIREES,Mainstream
36149,133110,RETIREES,Mainstream
36150,133111,OLDER FAMILIES,Premium
36151,133112,YOUNG FAMILIES,Budget
36152,133113,OLDER FAMILIES,Mainstream
36153,133114,OLDER SINGLES/COUPLES,Budget
36154,133115,OLDER SINGLES/COUPLES,Budget
36155,133116,RETIREES,Mainstream
36156,133117,YOUNG SINGLES/COUPLES,Mainstream
36157,133118,YOUNG SINGLES/COUPLES,Mainstream
36158,133119,YOUNG FAMILIES,Budget
36159,133120,MIDAGE SINGLES/COUPLES,Premium
36160,133121,OLDER FAMILIES,Mainstream
36161,133122,MIDAGE SINGLES/COUPLES,Mainstream
36162,133123,OLDER SINGLES/COUPLES,Budget
36163,133124,OLDER SINGLES/COUPLES,Budget
36164,133125,OLDER FAMILIES,Budget
36165,133126,RETIREES,Mainstream
36166,133127,NEW FAMILIES,Premium
36167,133128,YOUNG FAMILIES,Budget
36168,133129,MIDAGE SINGLES/COUPLES,Mainstream
36169,133130,OLDER FAMILIES,Budget
36170,133131,MIDAGE SINGLES/COUPLES,Premium
36171,133132,YOUNG FAMILIES,Premium
36172,133133,OLDER FAMILIES,Budget
36173,133134,YOUNG FAMILIES,Budget
36174,133135,OLDER FAMILIES,Mainstream
36175,133136,YOUNG FAMILIES,Budget
36176,133137,OLDER FAMILIES,Budget
36177,133138,YOUNG SINGLES/COUPLES,Mainstream
36178,133139,MIDAGE SINGLES/COUPLES,Mainstream
36179,133140,YOUNG FAMILIES,Budget
36180,133141,YOUNG FAMILIES,Budget
36181,133142,YOUNG FAMILIES,Mainstream
36182,133143,OLDER SINGLES/COUPLES,Premium
36183,133144,YOUNG FAMILIES,Mainstream
36184,133145,NEW FAMILIES,Budget
36185,133146,YOUNG SINGLES/COUPLES,Premium
36186,133147,RETIREES,Mainstream
36187,133148,YOUNG SINGLES/COUPLES,Mainstream
36188,133149,RETIREES,Premium
36189,133150,MIDAGE SINGLES/COUPLES,Mainstream
36190,133151,RETIREES,Premium
36191,133152,OLDER FAMILIES,Premium
36192,133153,OLDER SINGLES/COUPLES,Premium
36193,133154,YOUNG FAMILIES,Budget
36194,133155,OLDER FAMILIES,Premium
36195,133156,OLDER SINGLES/COUPLES,Mainstream
36196,133157,YOUNG FAMILIES,Premium
36197,133158,OLDER SINGLES/COUPLES,Mainstream
36198,133159,YOUNG SINGLES/COUPLES,Mainstream
36199,133160,OLDER FAMILIES,Mainstream
36200,133161,OLDER FAMILIES,Premium
36201,133162,OLDER FAMILIES,Premium
36202,133163,OLDER FAMILIES,Mainstream
36203,133164,YOUNG FAMILIES,Budget
36204,133165,YOUNG SINGLES/COUPLES,Mainstream
36205,133166,YOUNG FAMILIES,Premium
36206,133167,YOUNG FAMILIES,Mainstream
36207,133168,OLDER SINGLES/COUPLES,Mainstream
36208,133169,OLDER SINGLES/COUPLES,Budget
36209,133170,RETIREES,Budget
36210,133171,YOUNG FAMILIES,Budget
36211,133172,YOUNG SINGLES/COUPLES,Premium
36212,133173,YOUNG FAMILIES,Budget
36213,133174,MIDAGE SINGLES/COUPLES,Mainstream
36214,133175,MIDAGE SINGLES/COUPLES,Budget
36215,133176,OLDER FAMILIES,Premium
36216,133177,YOUNG FAMILIES,Budget
36217,133178,OLDER FAMILIES,Budget
36218,133179,OLDER FAMILIES,Premium
36219,133180,OLDER SINGLES/COUPLES,Budget
36220,133181,OLDER FAMILIES,Budget
36221,133182,RETIREES,Mainstream
36222,133183,RETIREES,Budget
36223,133184,MIDAGE SINGLES/COUPLES,Budget
36224,133185,OLDER SINGLES/COUPLES,Budget
36225,133186,OLDER FAMILIES,Budget
36226,133187,YOUNG FAMILIES,Budget
36227,133188,RETIREES,Mainstream
36228,133189,OLDER SINGLES/COUPLES,Mainstream
36229,133190,YOUNG FAMILIES,Budget
36230,133191,RETIREES,Premium
36231,133192,OLDER SINGLES/COUPLES,Mainstream
36232,133193,YOUNG SINGLES/COUPLES,Mainstream
36233,133194,MIDAGE SINGLES/COUPLES,Budget
36234,133195,OLDER SINGLES/COUPLES,Premium
36235,133196,YOUNG SINGLES/COUPLES,Mainstream
36236,133197,YOUNG FAMILIES,Budget
36237,133198,MIDAGE SINGLES/COUPLES,Budget
36238,133199,OLDER SINGLES/COUPLES,Budget
36239,133200,MIDAGE SINGLES/COUPLES,Mainstream
36240,133201,YOUNG FAMILIES,Mainstream
36241,133202,OLDER FAMILIES,Budget
36242,133203,YOUNG FAMILIES,Mainstream
36243,133204,OLDER FAMILIES,Budget
36244,133205,MIDAGE SINGLES/COUPLES,Premium
36245,133206,RETIREES,Budget
36246,133207,OLDER FAMILIES,Premium
36247,133208,OLDER SINGLES/COUPLES,Budget
36248,133209,OLDER SINGLES/COUPLES,Premium
36249,133210,YOUNG FAMILIES,Premium
36250,133211,YOUNG SINGLES/COUPLES,Mainstream
36251,133212,YOUNG FAMILIES,Budget
36252,133213,OLDER SINGLES/COUPLES,Premium
36253,133214,YOUNG SINGLES/COUPLES,Mainstream
36254,133215,OLDER FAMILIES,Mainstream
36255,133216,OLDER SINGLES/COUPLES,Premium
36256,133217,RETIREES,Mainstream
36257,133218,RETIREES,Mainstream
36258,133219,YOUNG FAMILIES,Budget
36259,133220,OLDER SINGLES/COUPLES,Premium
36260,133221,YOUNG SINGLES/COUPLES,Mainstream
36261,133222,OLDER SINGLES/COUPLES,Mainstream
36262,133223,OLDER SINGLES/COUPLES,Premium
36263,133224,OLDER SINGLES/COUPLES,Budget
36264,133225,OLDER FAMILIES,Mainstream
36265,133226,RETIREES,Premium
36266,133227,RETIREES,Mainstream
36267,133228,MIDAGE SINGLES/COUPLES,Mainstream
36268,133229,OLDER FAMILIES,Premium
36269,133230,OLDER SINGLES/COUPLES,Budget
36270,133231,OLDER SINGLES/COUPLES,Budget
36271,133232,YOUNG SINGLES/COUPLES,Premium
36272,133233,OLDER SINGLES/COUPLES,Premium
36273,133234,OLDER FAMILIES,Budget
36274,133235,OLDER FAMILIES,Mainstream
36275,133236,OLDER FAMILIES,Budget
36276,133237,OLDER SINGLES/COUPLES,Mainstream
36277,133238,RETIREES,Budget
36278,133239,RETIREES,Premium
36279,133240,OLDER SINGLES/COUPLES,Premium
36280,133241,OLDER SINGLES/COUPLES,Premium
36281,133242,OLDER FAMILIES,Budget
36282,133243,YOUNG FAMILIES,Mainstream
36283,133244,RETIREES,Premium
36284,133245,OLDER FAMILIES,Budget
36285,133246,RETIREES,Mainstream
36286,133247,RETIREES,Premium
36287,133248,RETIREES,Budget
36288,133249,OLDER SINGLES/COUPLES,Mainstream
36289,133250,MIDAGE SINGLES/COUPLES,Budget
36290,133251,OLDER FAMILIES,Mainstream
36291,134001,RETIREES,Premium
36292,134002,OLDER SINGLES/COUPLES,Premium
36293,134003,OLDER SINGLES/COUPLES,Budget
36294,134008,OLDER SINGLES/COUPLES,Budget
36295,134009,OLDER SINGLES/COUPLES,Mainstream
36296,134010,YOUNG SINGLES/COUPLES,Mainstream
36297,134011,OLDER FAMILIES,Budget
36298,134012,OLDER SINGLES/COUPLES,Budget
36299,134013,RETIREES,Mainstream
36300,134014,RETIREES,Premium
36301,134015,RETIREES,Mainstream
36302,134016,OLDER SINGLES/COUPLES,Budget
36303,134017,YOUNG SINGLES/COUPLES,Mainstream
36304,134018,MIDAGE SINGLES/COUPLES,Mainstream
36305,134019,YOUNG SINGLES/COUPLES,Mainstream
36306,134020,YOUNG SINGLES/COUPLES,Mainstream
36307,134021,MIDAGE SINGLES/COUPLES,Mainstream
36308,134022,OLDER SINGLES/COUPLES,Budget
36309,134023,YOUNG SINGLES/COUPLES,Mainstream
36310,134025,YOUNG SINGLES/COUPLES,Budget
36311,134027,OLDER SINGLES/COUPLES,Budget
36312,134028,MIDAGE SINGLES/COUPLES,Premium
36313,134029,MIDAGE SINGLES/COUPLES,Mainstream
36314,134030,NEW FAMILIES,Mainstream
36315,134033,YOUNG SINGLES/COUPLES,Mainstream
36316,134035,YOUNG FAMILIES,Budget
36317,134039,YOUNG FAMILIES,Mainstream
36318,134040,YOUNG SINGLES/COUPLES,Mainstream
36319,134041,OLDER FAMILIES,Budget
36320,134043,RETIREES,Mainstream
36321,134044,RETIREES,Premium
36322,134045,YOUNG SINGLES/COUPLES,Mainstream
36323,134046,OLDER SINGLES/COUPLES,Premium
36324,134047,YOUNG FAMILIES,Mainstream
36325,134048,YOUNG FAMILIES,Mainstream
36326,134049,YOUNG SINGLES/COUPLES,Mainstream
36327,134051,OLDER SINGLES/COUPLES,Premium
36328,134052,NEW FAMILIES,Premium
36329,134053,RETIREES,Mainstream
36330,134054,YOUNG SINGLES/COUPLES,Mainstream
36331,134055,YOUNG SINGLES/COUPLES,Budget
36332,134057,RETIREES,Budget
36333,134059,YOUNG SINGLES/COUPLES,Budget
36334,134060,NEW FAMILIES,Mainstream
36335,134062,RETIREES,Premium
36336,134063,YOUNG FAMILIES,Mainstream
36337,134064,YOUNG SINGLES/COUPLES,Mainstream
36338,134066,NEW FAMILIES,Premium
36339,134067,MIDAGE SINGLES/COUPLES,Budget
36340,134068,RETIREES,Premium
36341,134070,YOUNG SINGLES/COUPLES,Mainstream
36342,134071,RETIREES,Mainstream
36343,134072,OLDER SINGLES/COUPLES,Mainstream
36344,134073,OLDER FAMILIES,Mainstream
36345,134074,YOUNG SINGLES/COUPLES,Budget
36346,134075,RETIREES,Mainstream
36347,134076,OLDER FAMILIES,Premium
36348,134077,MIDAGE SINGLES/COUPLES,Mainstream
36349,134078,OLDER SINGLES/COUPLES,Premium
36350,134079,RETIREES,Premium
36351,134080,NEW FAMILIES,Premium
36352,134081,RETIREES,Mainstream
36353,134082,YOUNG FAMILIES,Budget
36354,134083,RETIREES,Mainstream
36355,134084,MIDAGE SINGLES/COUPLES,Mainstream
36356,134085,OLDER SINGLES/COUPLES,Premium
36357,134086,MIDAGE SINGLES/COUPLES,Mainstream
36358,134087,MIDAGE SINGLES/COUPLES,Premium
36359,134090,OLDER SINGLES/COUPLES,Mainstream
36360,134091,YOUNG FAMILIES,Budget
36361,134092,YOUNG SINGLES/COUPLES,Premium
36362,134093,YOUNG FAMILIES,Budget
36363,134095,MIDAGE SINGLES/COUPLES,Mainstream
36364,134096,YOUNG SINGLES/COUPLES,Mainstream
36365,134097,YOUNG SINGLES/COUPLES,Budget
36366,134098,OLDER FAMILIES,Mainstream
36367,134099,OLDER SINGLES/COUPLES,Budget
36368,134100,OLDER SINGLES/COUPLES,Premium
36369,134101,RETIREES,Budget
36370,134102,OLDER SINGLES/COUPLES,Budget
36371,134105,RETIREES,Mainstream
36372,134106,OLDER SINGLES/COUPLES,Mainstream
36373,134107,YOUNG FAMILIES,Premium
36374,134108,YOUNG SINGLES/COUPLES,Budget
36375,134110,YOUNG FAMILIES,Budget
36376,134112,RETIREES,Budget
36377,134113,YOUNG FAMILIES,Budget
36378,134114,OLDER SINGLES/COUPLES,Premium
36379,134115,OLDER FAMILIES,Budget
36380,134116,MIDAGE SINGLES/COUPLES,Mainstream
36381,134117,YOUNG FAMILIES,Budget
36382,134118,OLDER SINGLES/COUPLES,Mainstream
36383,134119,OLDER SINGLES/COUPLES,Budget
36384,134120,YOUNG SINGLES/COUPLES,Budget
36385,134121,OLDER SINGLES/COUPLES,Premium
36386,134122,RETIREES,Mainstream
36387,134123,OLDER SINGLES/COUPLES,Mainstream
36388,134125,YOUNG FAMILIES,Budget
36389,134126,YOUNG SINGLES/COUPLES,Mainstream
36390,134127,RETIREES,Budget
36391,134128,OLDER SINGLES/COUPLES,Mainstream
36392,134129,YOUNG SINGLES/COUPLES,Mainstream
36393,134130,YOUNG SINGLES/COUPLES,Premium
36394,134131,MIDAGE SINGLES/COUPLES,Mainstream
